0,19,5
0,9,5
0,9,5
1,16,5
1,17,2
1,2,3
0,1,3
1,25,2
1,27,2
2,14,1
1,21,2
1,3,2
1,19,3
2,11,4
1,14,5
1,16,7
2,26,8
1,28,8
2,44,10
2,35,11
2,14,11
2,10,14
1,24,14
2,15,14
2,22,16
2,20,19
2,21,19
2,35,20
2,19,23
1,18,22
2,32,24
2,39,27
2,38,28
2,47,28
2,27,29
2,2,33
2,14,32
2,31,32
2,15,37
2,20,36
2,13,35
2,33,39
2,36,41
1,14,39
2,15,41
1,42,44
1,44,43
2,37,45
1,37,48
1,10,45
1,16,46
1,21,48
1,31,50
1,13,48
0,22,48
1,38,48
1,56,51
1,38,46
1,21,48
1,14,52
1,35,49
1,21,44
1,20,46
1,12,46
1,55,33
1,60,39
2,61,32
2,54,13
1,38,54
2,30,40
2,69,210
2,66,1951
2,22,237
3,41,210
3,25,169
3,68,113
3,45,114
3,22,106
4,65,94
4,111,95
4,82,84
4,81,83
4,58,88
4,51,82
4,61,76
4,90,73
4,65,76
5,68,74
5,91,70
5,130,68
5,180,67
5,30,65
5,16,63
5,239,63
4,391,60
5,238,57
5,472,55
4,186,55
5,938,51
6,1722,51
5,973,51
5,290,46
4,628,43
5,330,45
5,380,43
4,285,39
4,31,37
5,45,37
4,177,33
3,119,31
5,82,31
3,103,29
4,43,26
5,95,26
3,25,23
4,52,21
4,75,19
4,87,18
4,52,16
4,100,14
4,59,13
5,31,10
4,24,8
5,47,7
6,45,6
4,36,5
6,17,1
7,80,2
6,84,0
7,34,2
7,59,2
7,49,4
9,17,5
8,38,6
7,38,7
11,14,8
8,60,9
9,27,10
12,51,11
9,59,13
11,32,13
12,44,13
12,66,16
12,39,15
15,28,16
12,32,16
14,10,16
17,20,18
12,16,17
18,7,19
17,38,19
15,39,19
18,19,19
18,42,20
16,27,19
20,7,19
20,16,19
15,27,19
24,15,18
19,16,18
19,6,19
26,32,18
17,26,17
25,3,17
24,18,16
21,25,17
23,15,16
28,13,16
23,16,15
26,15,14
36,19,14
15,5,13
40,20,12
31,21,11
26,15,10
45,11,10
28,25,9
38,16,9
41,7,7
50,13,6
40,22,6
78,12,5
53,9,4
84,17,4
132,12,2
69,9,2
194,9,1
182,10,1
301,20,0
1077,15,1
1216,5,1
284,23,2
290,16,4
185,3,3
75,15,5
148,21,5
64,6,5
88,10,7
88,9,6
53,14,7
75,13,8
51,3,12
55,12,9
43,19,9
61,7,10
38,8,10
47,14,11
49,11,11
27,8,10
46,6,11
36,11,12
31,15,11
38,7,12
31,9,11
29,19,12
32,12,13
29,4,12
24,15,12
33,11,12
22,4,12
25,13,11
27,6,13
18,10,12
24,12,10
21,3,11
19,12,11
19,18,10
21,9,10
15,9,9
17,19,10
18,10,9
12,6,9
18,15,8
14,10,8
13,6,7
15,10,7
12,4,6
12,9,6
13,9,6
11,3,4
10,6,3
13,15,4
8,6,2
11,7,2
12,14,2
7,11,1
11,3,1
10,11,1
9,9,0
11,3,1
9,5,1
9,6,2
11,8,2
10,4,2
9,6,4
11,5,4
9,7,4
10,7,5
11,2,5
8,7,6
11,11,6
10,5,7
9,6,7
10,12,6
11,11,7
10,6,8
10,15,8
11,10,8
9,3,9
11,9,8
10,6,8
9,4,9
11,10,9
10,6,9
9,10,9
10,15,9
9,9,9
10,9,9
9,13,9
9,8,9
9,8,10
9,12,8
8,6,8
9,3,8
9,5,8
8,2,9
8,5,8
8,5,8
8,0,8
8,5,7
8,5,7
7,1,7
8,3,6
8,3,7
6,5,5
7,3,5
6,7,5
6,10,4
7,8,4
5,5,4
6,13,3
6,7,3
5,5,2
6,9,2
6,5,1
5,5,1
6,7,0
6,6,1
5,9,0
5,12,0
5,9,2
6,10,2
6,15,2
5,9,2
5,11,3
5,12,3
5,6,3
5,8,3
5,7,4
6,3,5
5,7,4
6,6,5
6,3,6
6,8,5
6,9,6
5,5,6
6,9,6
6,7,6
6,0,7
6,3,7
6,1,7
6,4,8
6,5,7
5,1,7
5,8,7
6,7,8
5,4,8
7,9,7
6,7,7
6,1,6
6,7,8
6,5,8
6,6,7
6,12,7
6,6,7
5,8,7
6,11,6
6,6,7
5,9,6
6,12,6
5,7,6
6,6,5
5,8,5
5,2,4
5,6,4
4,8,4
4,1,4
4,7,3
5,8,3
4,2,3
5,8,3
5,5,3
4,3,2
4,5,2
4,3,0
4,3,1
3,5,1
4,2,1
3,9,0
3,7,1
3,1,1
3,9,1
3,6,2
4,2,2
3,10,2
3,8,2
3,5,3
3,10,3
3,5,3
3,6,3
3,10,4
4,7,4
4,5,5
3,13,4
4,7,5
3,5,5
4,11,5
3,8,6
4,2,6
4,9,6
4,7,6
4,3,6
3,10,6
4,5,6
4,3,6
4,9,6
5,6,6
4,3,6
4,8,6
4,4,5
4,1,6
4,5,6
3,8,5
4,2,6
4,4,5
4,5,5
4,4,5
4,1,5
4,8,5
4,5,4
3,5,5
4,7,5
3,3,3
3,3,4
3,8,4
4,6,4
3,4,3
3,12,3
3,6,2
4,3,3
3,9,2
3,8,1
3,3,2
2,10,1
3,7,1
2,3,1
3,7,0
3,6,1
2,2,1
2,12,1
2,8,1
2,7,2
2,12,1
3,5,1
2,2,2
2,7,3
2,8,2
2,1,2
2,7,3
2,2,3
2,5,4
3,3,3
2,6,4
2,3,4
2,6,4
2,3,3
2,4,4
3,3,4
2,5,5
3,6,5
2,3,5
2,6,5
3,3,5
3,1,5
2,6,5
3,10,5
3,4,5
3,7,5
3,4,5
3,2,5
2,2,5
3,6,5
3,2,5
3,8,5
2,5,5
3,5,5
3,6,4
3,2,4
3,1,3
3,7,4
3,9,4
2,2,4
3,6,3
3,3,3
3,2,3
2,2,3
2,6,3
2,0,3
2,6,2
2,3,2
2,5,2
2,2,3
2,4,2
1,1,1
2,8,1
1,5,1
2,1,1
2,2,1
2,6,1
1,7,1
1,1,0
2,4,1
1,5,1
2,7,2
1,2,1
2,7,1
2,1,2
1,6,2
1,2,2
2,7,3
1,4,2
1,4,3
2,3,2
1,8,3
1,7,4
2,2,3
2,4,3
2,4,2
2,8,3
1,3,4
2,3,6
2,2,8
2,7,8
2,4,41
2,5,6
2,2,6
2,4,4
2,3,7
2,3,5
2,1,5
2,4,4
2,5,3
1,7,4
2,7,4
2,2,4
2,1,3
2,8,3
2,9,3
2,4,3
2,5,3
1,1,2
2,4,2
2,3,2
2,4,2
2,1,2
1,7,1
2,8,1
2,6,1
1,3,1
1,3,1
1,9,1
1,8,1
1,4,1
1,2,1
1,10,1
1,15,1
1,12,1
1,24,2
1,7,2
1,41,2
1,65,2
1,36,3
0,20,3
1,23,2
1,2,3
0,15,3
1,17,3
1,10,4
1,4,3
1,6,3
1,9,4
1,9,4
1,2,4
0,5,4
1,6,4
1,6,4
1,2,4
1,7,4
1,2,4
1,3,4
1,0,4
1,5,4
1,4,4
1,5,4
1,2,5
1,7,5
1,4,5
2,1,4
1,3,4
1,7,5
1,5,4
1,4,4
1,5,4
1,2,3
1,5,4
1,0,4
1,3,3
1,3,3
1,6,3
1,1,3
1,5,3
1,2,3
1,3,2
1,1,2
1,7,2
1,5,2
1,1,2
1,1,2
1,5,1
0,4,1
1,1,1
1,2,2
0,2,1
1,3,1
0,3,1
1,5,1
1,0,1
0,4,1
0,0,1
1,4,1
0,1,2
0,4,2
0,3,2
0,8,2
0,5,3
0,2,3
0,3,2
0,5,3
0,2,3
0,6,4
0,5,3
0,3,3
1,5,3
1,1,4
1,0,4
1,5,3
1,6,3
1,4,4
1,8,3
1,3,4
1,1,4
0,3,4
1,6,4
1,2,4
2,6,4
1,3,4
1,4,4
1,2,4
1,5,3
1,4,3
1,3,3
1,4,3
1,2,4
1,4,3
1,3,3
1,5,3
1,3,3
1,7,2
1,2,2
1,2,2
1,2,3
1,6,2
2,5,2
1,8,2
1,5,2
1,2,2
1,2,1
1,3,2
1,2,1
0,6,1
2,6,1
0,5,1
3,6,0
0,2,1
1,0,1
1,5,1
0,8,0
0,6,1
2,7,1
1,2,1
18,2,1
30,2,2
11,5,2
4,3,2
2,4,2
0,2,2
2,4,2
1,3,2
2,1,2
2,2,3
2,6,3
1,6,3
1,2,3
1,1,3
1,4,3
1,6,4
1,5,3
1,7,3
0,1,4
0,2,3
0,3,3
1,6,3
0,1,3
1,7,4
0,5,4
1,6,3
1,5,3
0,2,3
1,2,3
1,8,3
1,9,4
1,6,3
0,7,3
1,3,3
1,3,3
0,2,3
1,4,2
0,3,3
1,6,3
1,4,2
1,6,3
1,2,2
0,1,2
2,3,1
1,9,2
1,5,1
1,2,1
0,0,1
1,6,2
1,5,1
1,3,1
1,2,1
1,5,1
1,5,0
1,5,0
0,6,0
1,0,1
0,5,1
0,3,1
1,5,1
1,2,2
1,5,1
1,5,1
0,8,1
1,7,3
1,3,3
1,3,2
1,6,4
1,5,4
1,4,1
1,3,2
1,4,4
1,5,2
1,3,3
1,6,3
1,2,4
0,4,3
1,4,3
1,8,3
1,3,3
1,2,3
1,2,3
1,8,3
1,4,3
1,2,4
1,0,4
2,7,4
1,7,3
1,5,3
1,4,3
1,4,2
1,5,3
1,5,3
1,3,3
1,3,3
1,8,2
1,4,2
1,6,2
1,3,3
1,2,2
2,3,1
1,9,3
1,6,2
2,4,2
2,2,1
1,5,1
1,6,1
1,3,2
1,4,1
1,2,0
1,6,2
1,3,1
1,5,2
1,1,0
1,3,1
1,3,1
1,7,0
1,4,0
1,3,1
0,2,1
1,9,1
1,8,1
1,5,1
1,3,1
1,6,1
1,5,1
1,3,2
0,3,2
1,5,1
1,7,2
1,4,2
1,6,2
1,5,2
1,5,2
1,7,2
1,10,2
1,4,3
1,3,2
1,1,2
1,6,3
1,3,3
1,4,3
1,2,3
1,5,2
2,6,3
1,2,3
1,4,3
1,3,3
1,6,2
1,4,3
1,7,3
1,2,3
1,3,3
1,3,3
2,10,2
1,6,5
2,1,4
1,1,3
1,4,3
2,3,2
1,2,3
1,1,2
1,5,2
1,6,2
1,2,2
2,4,3
2,5,1
1,6,3
1,5,2
2,8,2
1,2,1
2,2,1
1,1,1
2,7,1
1,4,2
2,1,1
1,1,1
1,7,1
2,6,1
2,2,1
1,2,1
1,4,1
1,5,1
1,3,1
1,3,1
2,2,0
1,6,1
1,6,1
1,8,1
1,5,1
1,0,1
1,2,1
1,7,1
1,5,1
1,2,1
1,2,1
1,3,1
1,5,1
1,3,1
1,1,2
1,5,2
1,8,2
2,7,2
1,6,2
2,2,2
1,4,2
1,6,2
1,6,3
1,3,3
2,1,3
1,3,2
1,7,3
2,6,3
2,3,4
2,3,3
1,8,4
2,8,3
2,6,3
1,3,4
2,2,4
2,6,3
2,7,4
2,4,4
2,1,4
2,5,4
2,10,4
1,10,3
2,8,4
1,3,5
2,3,4
2,5,4
1,6,4
2,3,5
2,3,4
1,7,5
2,11,5
1,10,5
1,5,4
2,4,5
0,9,5
1,11,5
1,7,4
1,4,5
2,2,4
1,7,5
1,6,6
1,3,4
0,2,5
1,8,5
1,11,5
1,11,4
1,8,5
1,4,4
0,4,4
1,9,3
2,8,4
1,3,3
1,6,3
1,11,4
2,12,3
1,8,2
0,4,2
1,6,3
1,12,1
1,12,2
1,10,2
1,3,1
1,6,2
1,9,2
2,9,3
1,5,5
2,5,4
1,9,5
2,13,8
3,14,12
1,8,13
2,5,15
2,11,22
1,14,23
2,10,31
2,5,45
2,2,62
2,10,77
2,10,163
2,7,430
2,3,451
2,10,203
2,14,119
2,16,69
2,13,65
2,8,55
1,10,47
2,13,44
2,10,35
1,5,34
2,7,34
1,16,31
2,17,27
1,19,26
2,9,26
2,5,24
2,8,22
1,16,21
1,15,20
1,4,20
2,12,17
1,20,18
1,23,17
1,13,16
1,1,14
1,13,14
1,25,13
1,25,13
1,20,13
1,3,12
1,21,10
1,24,11
1,29,9
1,13,8
1,20,8
1,20,8
1,45,6
1,51,5
1,1,6
1,2,5
1,91,4
2,144,4
1,76,4
1,151,3
1,68,3
1,300,2
1,587,2
2,358,0
1,108,1
1,238,1
2,139,1
2,128,0
2,113,1
1,25,1
1,30,2
2,63,1
2,46,3
2,28,3
2,38,3
2,18,3
2,50,4
2,19,4
2,18,4
2,32,5
2,39,5
2,17,5
2,50,5
2,36,6
2,6,6
2,11,6
2,15,6
2,25,5
2,22,6
2,7,6
1,29,6
2,37,6
2,13,7
2,26,6
2,18,7
2,11,7
2,12,6
2,13,6
1,9,6
1,31,6
1,21,6
1,24,8
1,32,6
1,15,5
1,11,5
2,27,5
1,18,5
1,11,5
1,20,4
1,2,5
1,20,4
1,17,5
1,3,4
1,18,4
1,25,3
0,9,4
1,17,3
1,15,3
1,6,2
1,7,2
1,9,3
1,8,1
1,12,2
1,7,2
1,10,0
1,15,2
2,5,1
1,7,0
2,6,1
2,11,1
1,8,0
2,7,1
2,7,2
1,15,3
2,7,2
2,7,1
2,9,2
